TargetName	Module	CodeClass	GeneID	SystematicName	Negative
ROBO1	Hs_R_NGS_WTA_v1.0	Endogenous	6091	ROBO1	FALSE
ROS1	Hs_R_NGS_WTA_v1.0	Endogenous	6098	ROS1	FALSE
RPA1	Hs_R_NGS_WTA_v1.0	Endogenous	6117	RPA1	FALSE
RPA2	Hs_R_NGS_WTA_v1.0	Endogenous	6118	RPA2	FALSE
MRPL12	Hs_R_NGS_WTA_v1.0	Endogenous	6182	MRPL12	FALSE
RPN1	Hs_R_NGS_WTA_v1.0	Endogenous	6184	RPN1	FALSE
RPS2	Hs_R_NGS_WTA_v1.0	Endogenous	6187	RPS2	FALSE
RPS6KA1	Hs_R_NGS_WTA_v1.0	Endogenous	6195	RPS6KA1	FALSE
RPS27A	Hs_R_NGS_WTA_v1.0	Endogenous	6233	RPS27A	FALSE
CLIP1	Hs_R_NGS_WTA_v1.0	Endogenous	6249	CLIP1	FALSE
RXRA	Hs_R_NGS_WTA_v1.0	Endogenous	6256	RXRA	FALSE
RYK	Hs_R_NGS_WTA_v1.0	Endogenous	6259	RYK	FALSE
SORT1	Hs_R_NGS_WTA_v1.0	Endogenous	6272	SORT1	FALSE
S100A3	Hs_R_NGS_WTA_v1.0	Endogenous	6274	S100A3	FALSE
S100A4	Hs_R_NGS_WTA_v1.0	Endogenous	6275	S100A4	FALSE
S100A7	Hs_R_NGS_WTA_v1.0	Endogenous	338324, 6278	S100A7, S100A7A	FALSE
S100A9	Hs_R_NGS_WTA_v1.0	Endogenous	6280	S100A9	FALSE
S100A10	Hs_R_NGS_WTA_v1.0	Endogenous	6281	S100A10	FALSE
SALL1	Hs_R_NGS_WTA_v1.0	Endogenous	6299	SALL1	FALSE
MAPK12	Hs_R_NGS_WTA_v1.0	Endogenous	6300	MAPK12	FALSE
SAT1	Hs_R_NGS_WTA_v1.0	Endogenous	6303	SAT1	FALSE
ATXN2	Hs_R_NGS_WTA_v1.0	Endogenous	6311	ATXN2	FALSE
CLEC11A	Hs_R_NGS_WTA_v1.0	Endogenous	6320	CLEC11A	FALSE
SCN7A	Hs_R_NGS_WTA_v1.0	Endogenous	6332	SCN7A	FALSE
SCN9A	Hs_R_NGS_WTA_v1.0	Endogenous	6335	SCN9A	FALSE
SCNN1D	Hs_R_NGS_WTA_v1.0	Endogenous	6339	SCNN1D	FALSE
CCL1	Hs_R_NGS_WTA_v1.0	Endogenous	6346	CCL1	FALSE
CCL2	Hs_R_NGS_WTA_v1.0	Endogenous	6347	CCL2	FALSE
CCL11	Hs_R_NGS_WTA_v1.0	Endogenous	6356	CCL11	FALSE
CCL17	Hs_R_NGS_WTA_v1.0	Endogenous	6361	CCL17	FALSE
CCL21	Hs_R_NGS_WTA_v1.0	Endogenous	6366	CCL21	FALSE
CCL24	Hs_R_NGS_WTA_v1.0	Endogenous	6369	CCL24	FALSE
CXCL5	Hs_R_NGS_WTA_v1.0	Endogenous	6374	CXCL5	FALSE
XCL1	Hs_R_NGS_WTA_v1.0	Endogenous	6846, 6375	XCL2, XCL1	FALSE
CX3CL1	Hs_R_NGS_WTA_v1.0	Endogenous	6376	CX3CL1	FALSE
SDC1	Hs_R_NGS_WTA_v1.0	Endogenous	6382	SDC1	FALSE
SDC4	Hs_R_NGS_WTA_v1.0	Endogenous	6385	SDC4	FALSE
SDHB	Hs_R_NGS_WTA_v1.0	Endogenous	6390	SDHB	FALSE
SDHD	Hs_R_NGS_WTA_v1.0	Endogenous	6392	SDHD	FALSE
SECTM1	Hs_R_NGS_WTA_v1.0	Endogenous	6398	SECTM1	FALSE
SELP	Hs_R_NGS_WTA_v1.0	Endogenous	6403	SELP	FALSE
SEMG1	Hs_R_NGS_WTA_v1.0	Endogenous	6406	SEMG1	FALSE
SEMG2	Hs_R_NGS_WTA_v1.0	Endogenous	6407	SEMG2	FALSE
SELENOW	Hs_R_NGS_WTA_v1.0	Endogenous	6415	SELENOW	FALSE
MAP2K4	Hs_R_NGS_WTA_v1.0	Endogenous	6416, 139201	MAP2K4P1, MAP2K4	FALSE
SFRP1	Hs_R_NGS_WTA_v1.0	Endogenous	6422	SFRP1	FALSE
SFRP2	Hs_R_NGS_WTA_v1.0	Endogenous	6423	SFRP2	FALSE
SFRP4	Hs_R_NGS_WTA_v1.0	Endogenous	6424	SFRP4	FALSE
SFRP5	Hs_R_NGS_WTA_v1.0	Endogenous	6425	SFRP5	FALSE
SRSF2	Hs_R_NGS_WTA_v1.0	Endogenous	6427	SRSF2	FALSE
SFTPD	Hs_R_NGS_WTA_v1.0	Endogenous	6441	SFTPD	FALSE
SGTA	Hs_R_NGS_WTA_v1.0	Endogenous	6449	SGTA	FALSE
SH3BGRL	Hs_R_NGS_WTA_v1.0	Endogenous	6451	SH3BGRL	FALSE
SH3BP2	Hs_R_NGS_WTA_v1.0	Endogenous	6452	SH3BP2	FALSE
ITSN1	Hs_R_NGS_WTA_v1.0	Endogenous	6453	ITSN1	FALSE
SH3GL2	Hs_R_NGS_WTA_v1.0	Endogenous	6456	SH3GL2	FALSE
SHOX2	Hs_R_NGS_WTA_v1.0	Endogenous	6474	SHOX2	FALSE
SIAH1	Hs_R_NGS_WTA_v1.0	Endogenous	6477	SIAH1	FALSE
ST6GAL1	Hs_R_NGS_WTA_v1.0	Endogenous	6480	ST6GAL1	FALSE
ST3GAL1	Hs_R_NGS_WTA_v1.0	Endogenous	6482	ST3GAL1	FALSE
SKI	Hs_R_NGS_WTA_v1.0	Endogenous	6497	SKI	FALSE
SLAMF1	Hs_R_NGS_WTA_v1.0	Endogenous	6504	SLAMF1	FALSE
SLC1A4	Hs_R_NGS_WTA_v1.0	Endogenous	6509	SLC1A4	FALSE
SLC2A5	Hs_R_NGS_WTA_v1.0	Endogenous	6518	SLC2A5	FALSE
SLC5A2	Hs_R_NGS_WTA_v1.0	Endogenous	6524	SLC5A2	FALSE
SLC6A1	Hs_R_NGS_WTA_v1.0	Endogenous	6529	SLC6A1	FALSE
SLC6A12	Hs_R_NGS_WTA_v1.0	Endogenous	6539	SLC6A12	FALSE
SLC7A1	Hs_R_NGS_WTA_v1.0	Endogenous	6541	SLC7A1	FALSE
SLC9A1	Hs_R_NGS_WTA_v1.0	Endogenous	6548	SLC9A1	FALSE
SLC9A2	Hs_R_NGS_WTA_v1.0	Endogenous	6549	SLC9A2	FALSE
SLC10A1	Hs_R_NGS_WTA_v1.0	Endogenous	6554	SLC10A1	FALSE
SLC16A1	Hs_R_NGS_WTA_v1.0	Endogenous	6566	SLC16A1	FALSE
SLC34A1	Hs_R_NGS_WTA_v1.0	Endogenous	6569	SLC34A1	FALSE
SLC18A1	Hs_R_NGS_WTA_v1.0	Endogenous	6570	SLC18A1	FALSE
SLC18A2	Hs_R_NGS_WTA_v1.0	Endogenous	6571	SLC18A2	FALSE
SLC18A3	Hs_R_NGS_WTA_v1.0	Endogenous	6572	SLC18A3	FALSE
SLC22A1	Hs_R_NGS_WTA_v1.0	Endogenous	6580	SLC22A1	FALSE
SLC22A2	Hs_R_NGS_WTA_v1.0	Endogenous	6582	SLC22A2	FALSE
SLC22A4	Hs_R_NGS_WTA_v1.0	Endogenous	6583	SLC22A4	FALSE
SLC22A5	Hs_R_NGS_WTA_v1.0	Endogenous	6584	SLC22A5	FALSE
SLIT1	Hs_R_NGS_WTA_v1.0	Endogenous	6585	SLIT1	FALSE
SLIT3	Hs_R_NGS_WTA_v1.0	Endogenous	6586	SLIT3	FALSE
SLN	Hs_R_NGS_WTA_v1.0	Endogenous	6588	SLN	FALSE
SLPI	Hs_R_NGS_WTA_v1.0	Endogenous	6590	SLPI	FALSE
SNAI2	Hs_R_NGS_WTA_v1.0	Endogenous	6591	SNAI2	FALSE
SMARCA1	Hs_R_NGS_WTA_v1.0	Endogenous	6594	SMARCA1	FALSE
SMARCA4	Hs_R_NGS_WTA_v1.0	Endogenous	6597	SMARCA4	FALSE
SMARCB1	Hs_R_NGS_WTA_v1.0	Endogenous	6598	SMARCB1	FALSE
SMARCC1	Hs_R_NGS_WTA_v1.0	Endogenous	6599	SMARCC1	FALSE
SMARCD1	Hs_R_NGS_WTA_v1.0	Endogenous	6602	SMARCD1	FALSE
SMARCE1	Hs_R_NGS_WTA_v1.0	Endogenous	6605	SMARCE1	FALSE
SMPD2	Hs_R_NGS_WTA_v1.0	Endogenous	6610	SMPD2	FALSE
SNAP25	Hs_R_NGS_WTA_v1.0	Endogenous	6616	SNAP25	FALSE
SNAPC1	Hs_R_NGS_WTA_v1.0	Endogenous	6617	SNAPC1	FALSE
SNAPC2	Hs_R_NGS_WTA_v1.0	Endogenous	6618	SNAPC2	FALSE
SNAPC4	Hs_R_NGS_WTA_v1.0	Endogenous	6621	SNAPC4	FALSE
SNCG	Hs_R_NGS_WTA_v1.0	Endogenous	6623	SNCG	FALSE
FSCN1	Hs_R_NGS_WTA_v1.0	Endogenous	6624	FSCN1	FALSE
SNRPA1	Hs_R_NGS_WTA_v1.0	Endogenous	6627	SNRPA1	FALSE
SNRPC	Hs_R_NGS_WTA_v1.0	Endogenous	6631	SNRPC	FALSE
SNRPF	Hs_R_NGS_WTA_v1.0	Endogenous	6636	SNRPF	FALSE
SNTA1	Hs_R_NGS_WTA_v1.0	Endogenous	6640	SNTA1	FALSE
SNX2	Hs_R_NGS_WTA_v1.0	Endogenous	6643	SNX2	FALSE
SOAT1	Hs_R_NGS_WTA_v1.0	Endogenous	6646	SOAT1	FALSE
SOD3	Hs_R_NGS_WTA_v1.0	Endogenous	6649	SOD3	FALSE
SORD	Hs_R_NGS_WTA_v1.0	Endogenous	6652, 653381	SORD, SORD2P	FALSE
SORL1	Hs_R_NGS_WTA_v1.0	Endogenous	6653	SORL1	FALSE
SOX11	Hs_R_NGS_WTA_v1.0	Endogenous	6664	SOX11	FALSE
SP1	Hs_R_NGS_WTA_v1.0	Endogenous	6667	SP1	FALSE
SP2	Hs_R_NGS_WTA_v1.0	Endogenous	6668	SP2	FALSE
SP3	Hs_R_NGS_WTA_v1.0	Endogenous	6670	SP3	FALSE
SP4	Hs_R_NGS_WTA_v1.0	Endogenous	6671	SP4	FALSE
SP100	Hs_R_NGS_WTA_v1.0	Endogenous	6672	SP100	FALSE
UAP1	Hs_R_NGS_WTA_v1.0	Endogenous	6675	UAP1	FALSE
SPAG4	Hs_R_NGS_WTA_v1.0	Endogenous	6676	SPAG4	FALSE
SPI1	Hs_R_NGS_WTA_v1.0	Endogenous	6688	SPI1	FALSE
SPINK1	Hs_R_NGS_WTA_v1.0	Endogenous	6690	SPINK1	FALSE
SPN	Hs_R_NGS_WTA_v1.0	Endogenous	6693	SPN	FALSE
SPR	Hs_R_NGS_WTA_v1.0	Endogenous	6697, 414927	MGC34796, SPR	FALSE
SPTA1	Hs_R_NGS_WTA_v1.0	Endogenous	6708	SPTA1	FALSE
SPTAN1	Hs_R_NGS_WTA_v1.0	Endogenous	6709	SPTAN1	FALSE
SQLE	Hs_R_NGS_WTA_v1.0	Endogenous	6713	SQLE	FALSE
SRI	Hs_R_NGS_WTA_v1.0	Endogenous	6717	SRI	FALSE
SRF	Hs_R_NGS_WTA_v1.0	Endogenous	6722	SRF	FALSE
SRM	Hs_R_NGS_WTA_v1.0	Endogenous	6723	SRM	FALSE
SRPK1	Hs_R_NGS_WTA_v1.0	Endogenous	6732	SRPK1	FALSE
SRY	Hs_R_NGS_WTA_v1.0	Endogenous	6736	SRY	FALSE
TRIM21	Hs_R_NGS_WTA_v1.0	Endogenous	6737	TRIM21	FALSE
SSB	Hs_R_NGS_WTA_v1.0	Endogenous	6741	SSB	FALSE
SSBP1	Hs_R_NGS_WTA_v1.0	Endogenous	6742	SSBP1	FALSE
SSRP1	Hs_R_NGS_WTA_v1.0	Endogenous	6749	SSRP1	FALSE
SSX2	Hs_R_NGS_WTA_v1.0	Endogenous	6757, 10214, 727837	SSX2, SSX3, SSX2B	FALSE
STAC	Hs_R_NGS_WTA_v1.0	Endogenous	6769	STAC	FALSE
STAT3	Hs_R_NGS_WTA_v1.0	Endogenous	6774	STAT3	FALSE
STAT4	Hs_R_NGS_WTA_v1.0	Endogenous	6775	STAT4	FALSE
STAT6	Hs_R_NGS_WTA_v1.0	Endogenous	6778	STAT6	FALSE
STC1	Hs_R_NGS_WTA_v1.0	Endogenous	6781	STC1	FALSE
STIM1	Hs_R_NGS_WTA_v1.0	Endogenous	6786	STIM1	FALSE
NEK4	Hs_R_NGS_WTA_v1.0	Endogenous	6787	NEK4	FALSE
RPS6KB1	Hs_R_NGS_WTA_v1.0	Endogenous	6198	RPS6KB1	FALSE
STRN	Hs_R_NGS_WTA_v1.0	Endogenous	6801	STRN	FALSE
STXBP1	Hs_R_NGS_WTA_v1.0	Endogenous	6812	STXBP1	FALSE
SULT2A1	Hs_R_NGS_WTA_v1.0	Endogenous	6822	SULT2A1	FALSE
SUPT6H	Hs_R_NGS_WTA_v1.0	Endogenous	6830	SUPT6H	FALSE
SUPV3L1	Hs_R_NGS_WTA_v1.0	Endogenous	6832	SUPV3L1	FALSE
SURF1	Hs_R_NGS_WTA_v1.0	Endogenous	6834	SURF1	FALSE
SUV39H1	Hs_R_NGS_WTA_v1.0	Endogenous	6839	SUV39H1	FALSE
SVIL	Hs_R_NGS_WTA_v1.0	Endogenous	6840	SVIL	FALSE
SYCP1	Hs_R_NGS_WTA_v1.0	Endogenous	6847	SYCP1	FALSE
SYK	Hs_R_NGS_WTA_v1.0	Endogenous	6850	SYK	FALSE
SYN2	Hs_R_NGS_WTA_v1.0	Endogenous	6854	SYN2	FALSE
SYP	Hs_R_NGS_WTA_v1.0	Endogenous	6855	SYP	FALSE
SYT5	Hs_R_NGS_WTA_v1.0	Endogenous	6861	SYT5	FALSE
TAC1	Hs_R_NGS_WTA_v1.0	Endogenous	6863	TAC1	FALSE
ADAM17	Hs_R_NGS_WTA_v1.0	Endogenous	6868	ADAM17	FALSE
TAF2	Hs_R_NGS_WTA_v1.0	Endogenous	6873	TAF2	FALSE
TAF4	Hs_R_NGS_WTA_v1.0	Endogenous	6874	TAF4	FALSE
TAL1	Hs_R_NGS_WTA_v1.0	Endogenous	6886	TAL1	FALSE
TAPBP	Hs_R_NGS_WTA_v1.0	Endogenous	6892	TAPBP	FALSE
TBCC	Hs_R_NGS_WTA_v1.0	Endogenous	6903	TBCC	FALSE
TBCE	Hs_R_NGS_WTA_v1.0	Endogenous	6905	TBCE	FALSE
TCEA2	Hs_R_NGS_WTA_v1.0	Endogenous	6919	TCEA2	FALSE
TCEA3	Hs_R_NGS_WTA_v1.0	Endogenous	6920	TCEA3	FALSE
ELOA	Hs_R_NGS_WTA_v1.0	Endogenous	6924	ELOA	FALSE
TCF3	Hs_R_NGS_WTA_v1.0	Endogenous	6929	TCF3	FALSE
TFAM	Hs_R_NGS_WTA_v1.0	Endogenous	7019	TFAM	FALSE
NFE2L1	Hs_R_NGS_WTA_v1.0	Endogenous	4779	NFE2L1	FALSE
TCF12	Hs_R_NGS_WTA_v1.0	Endogenous	6938	TCF12	FALSE
TCF21	Hs_R_NGS_WTA_v1.0	Endogenous	6943	TCF21	FALSE
TDG	Hs_R_NGS_WTA_v1.0	Endogenous	6996	TDG	FALSE
TDGF1	Hs_R_NGS_WTA_v1.0	Endogenous	6997, 6998	TDGF1P3, TDGF1	FALSE
TEAD3	Hs_R_NGS_WTA_v1.0	Endogenous	7005	TEAD3	FALSE
TMBIM6	Hs_R_NGS_WTA_v1.0	Endogenous	7009	TMBIM6	FALSE
TERF1	Hs_R_NGS_WTA_v1.0	Endogenous	7013	TERF1	FALSE
TFAP2A	Hs_R_NGS_WTA_v1.0	Endogenous	7020	TFAP2A	FALSE
TFAP2B	Hs_R_NGS_WTA_v1.0	Endogenous	7021	TFAP2B	FALSE
TFAP2C	Hs_R_NGS_WTA_v1.0	Endogenous	7022	TFAP2C	FALSE
TFF3	Hs_R_NGS_WTA_v1.0	Endogenous	7033	TFF3	FALSE
TFR2	Hs_R_NGS_WTA_v1.0	Endogenous	7036	TFR2	FALSE
TFRC	Hs_R_NGS_WTA_v1.0	Endogenous	7037	TFRC	FALSE
TG	Hs_R_NGS_WTA_v1.0	Endogenous	7038	TG	FALSE
TGFA	Hs_R_NGS_WTA_v1.0	Endogenous	7039	TGFA	FALSE
TGFB2	Hs_R_NGS_WTA_v1.0	Endogenous	7042	TGFB2	FALSE
TGFB3	Hs_R_NGS_WTA_v1.0	Endogenous	7043	TGFB3	FALSE
LEFTY2	Hs_R_NGS_WTA_v1.0	Endogenous	7044	LEFTY2	FALSE
TGM4	Hs_R_NGS_WTA_v1.0	Endogenous	7047	TGM4	FALSE
TGFBR3	Hs_R_NGS_WTA_v1.0	Endogenous	7049	TGFBR3	FALSE
TGM3	Hs_R_NGS_WTA_v1.0	Endogenous	7053	TGM3	FALSE
THBS2	Hs_R_NGS_WTA_v1.0	Endogenous	7058	THBS2	FALSE
THBS4	Hs_R_NGS_WTA_v1.0	Endogenous	7060	THBS4	FALSE
THOP1	Hs_R_NGS_WTA_v1.0	Endogenous	7064	THOP1	FALSE
THRSP	Hs_R_NGS_WTA_v1.0	Endogenous	7069	THRSP	FALSE
TIAL1	Hs_R_NGS_WTA_v1.0	Endogenous	7073	TIAL1	FALSE
TIMP1	Hs_R_NGS_WTA_v1.0	Endogenous	7076	TIMP1	FALSE
TIMP2	Hs_R_NGS_WTA_v1.0	Endogenous	7077	TIMP2	FALSE
TIMP4	Hs_R_NGS_WTA_v1.0	Endogenous	7079	TIMP4	FALSE
TJP1	Hs_R_NGS_WTA_v1.0	Endogenous	7082	TJP1	FALSE
TK1	Hs_R_NGS_WTA_v1.0	Endogenous	7083	TK1	FALSE
ICAM5	Hs_R_NGS_WTA_v1.0	Endogenous	7087	ICAM5	FALSE
SEC62	Hs_R_NGS_WTA_v1.0	Endogenous	7095	SEC62	FALSE
TLR1	Hs_R_NGS_WTA_v1.0	Endogenous	7096	TLR1	FALSE
TLR2	Hs_R_NGS_WTA_v1.0	Endogenous	7097	TLR2	FALSE
TLR3	Hs_R_NGS_WTA_v1.0	Endogenous	7098	TLR3	FALSE
TLR5	Hs_R_NGS_WTA_v1.0	Endogenous	7100	TLR5	FALSE
NR2E1	Hs_R_NGS_WTA_v1.0	Endogenous	7101	NR2E1	FALSE
TSPAN6	Hs_R_NGS_WTA_v1.0	Endogenous	7105	TSPAN6	FALSE
GPR137B	Hs_R_NGS_WTA_v1.0	Endogenous	7107	GPR137B	FALSE
TM7SF2	Hs_R_NGS_WTA_v1.0	Endogenous	7108	TM7SF2	FALSE
TRAPPC10	Hs_R_NGS_WTA_v1.0	Endogenous	7109	TRAPPC10	FALSE
TMOD1	Hs_R_NGS_WTA_v1.0	Endogenous	7111	TMOD1	FALSE
CLEC3B	Hs_R_NGS_WTA_v1.0	Endogenous	7123	CLEC3B	FALSE
TNNC2	Hs_R_NGS_WTA_v1.0	Endogenous	7125	TNNC2	FALSE
TNNC1	Hs_R_NGS_WTA_v1.0	Endogenous	7134	TNNC1	FALSE
TNNI1	Hs_R_NGS_WTA_v1.0	Endogenous	7135	TNNI1	FALSE
TNNI2	Hs_R_NGS_WTA_v1.0	Endogenous	7136	TNNI2	FALSE
TNP1	Hs_R_NGS_WTA_v1.0	Endogenous	7141	TNP1	FALSE
TNR	Hs_R_NGS_WTA_v1.0	Endogenous	7143	TNR	FALSE
TOP1	Hs_R_NGS_WTA_v1.0	Endogenous	7150	TOP1	FALSE
TPD52L1	Hs_R_NGS_WTA_v1.0	Endogenous	7164	TPD52L1	FALSE
TPD52L2	Hs_R_NGS_WTA_v1.0	Endogenous	7165	TPD52L2	FALSE
TPM2	Hs_R_NGS_WTA_v1.0	Endogenous	7169	TPM2	FALSE
TPM4	Hs_R_NGS_WTA_v1.0	Endogenous	7171	TPM4	FALSE
TPP2	Hs_R_NGS_WTA_v1.0	Endogenous	7174	TPP2	FALSE
TPR	Hs_R_NGS_WTA_v1.0	Endogenous	7175	TPR	FALSE
TPSAB1	Hs_R_NGS_WTA_v1.0	Endogenous	7177, 64499	TPSB2, TPSAB1	FALSE
CRISP2	Hs_R_NGS_WTA_v1.0	Endogenous	7180	CRISP2	FALSE
NR2C1	Hs_R_NGS_WTA_v1.0	Endogenous	7181	NR2C1	FALSE
NR2C2	Hs_R_NGS_WTA_v1.0	Endogenous	7182	NR2C2	FALSE
TRHR	Hs_R_NGS_WTA_v1.0	Endogenous	7201	TRHR	FALSE
TRIP6	Hs_R_NGS_WTA_v1.0	Endogenous	7205	TRIP6	FALSE
TRPC1	Hs_R_NGS_WTA_v1.0	Endogenous	7220	TRPC1	FALSE
TRPM2	Hs_R_NGS_WTA_v1.0	Endogenous	7226	TRPM2	FALSE
TSPY1	Hs_R_NGS_WTA_v1.0	Endogenous	728137, 728395, 64591, 728403, 7258, 100289087	TSPY10, TSPY8, TSPY4, TSPY3, TSPY2, TSPY1	FALSE
TSPYL1	Hs_R_NGS_WTA_v1.0	Endogenous	7259	TSPYL1	FALSE
EIPR1	Hs_R_NGS_WTA_v1.0	Endogenous	7260	EIPR1	FALSE
PHLDA2	Hs_R_NGS_WTA_v1.0	Endogenous	7262	PHLDA2	FALSE
GFUS	Hs_R_NGS_WTA_v1.0	Endogenous	7264	GFUS	FALSE
DNAJC7	Hs_R_NGS_WTA_v1.0	Endogenous	7266	DNAJC7	FALSE
NKX2-1	Hs_R_NGS_WTA_v1.0	Endogenous	7080	NKX2-1	FALSE
TTK	Hs_R_NGS_WTA_v1.0	Endogenous	7272	TTK	FALSE
TUB	Hs_R_NGS_WTA_v1.0	Endogenous	7275	TUB	FALSE
TULP1	Hs_R_NGS_WTA_v1.0	Endogenous	7287	TULP1	FALSE
TULP2	Hs_R_NGS_WTA_v1.0	Endogenous	7288	TULP2	FALSE
TULP3	Hs_R_NGS_WTA_v1.0	Endogenous	7289	TULP3	FALSE
HIRA	Hs_R_NGS_WTA_v1.0	Endogenous	7290	HIRA	FALSE
TNFSF4	Hs_R_NGS_WTA_v1.0	Endogenous	7292	TNFSF4	FALSE
TNFRSF4	Hs_R_NGS_WTA_v1.0	Endogenous	7293	TNFRSF4	FALSE
TXK	Hs_R_NGS_WTA_v1.0	Endogenous	7294	TXK	FALSE
TXN	Hs_R_NGS_WTA_v1.0	Endogenous	7295	TXN	FALSE
TYK2	Hs_R_NGS_WTA_v1.0	Endogenous	7297	TYK2	FALSE
TYROBP	Hs_R_NGS_WTA_v1.0	Endogenous	7305	TYROBP	FALSE
UBA52	Hs_R_NGS_WTA_v1.0	Endogenous	7311	UBA52	FALSE
UBA1	Hs_R_NGS_WTA_v1.0	Endogenous	7317	UBA1	FALSE
UBE2B	Hs_R_NGS_WTA_v1.0	Endogenous	7320	UBE2B	FALSE
UBE2D1	Hs_R_NGS_WTA_v1.0	Endogenous	7321	UBE2D1	FALSE
UBE2D3	Hs_R_NGS_WTA_v1.0	Endogenous	7323	UBE2D3	FALSE
UBE2G1	Hs_R_NGS_WTA_v1.0	Endogenous	7326	UBE2G1	FALSE
UBE2H	Hs_R_NGS_WTA_v1.0	Endogenous	7328	UBE2H	FALSE
UBE2V2	Hs_R_NGS_WTA_v1.0	Endogenous	7336	UBE2V2	FALSE
UCN	Hs_R_NGS_WTA_v1.0	Endogenous	7349	UCN	FALSE
UCP2	Hs_R_NGS_WTA_v1.0	Endogenous	7351	UCP2	FALSE
SCGB1A1	Hs_R_NGS_WTA_v1.0	Endogenous	7356	SCGB1A1	FALSE
UGCG	Hs_R_NGS_WTA_v1.0	Endogenous	7357	UGCG	FALSE
UGDH	Hs_R_NGS_WTA_v1.0	Endogenous	7358	UGDH	FALSE
UNG	Hs_R_NGS_WTA_v1.0	Endogenous	7374	UNG	FALSE
USP4	Hs_R_NGS_WTA_v1.0	Endogenous	7375	USP4	FALSE
UPP1	Hs_R_NGS_WTA_v1.0	Endogenous	7378	UPP1	FALSE
UQCRC1	Hs_R_NGS_WTA_v1.0	Endogenous	7384	UQCRC1	FALSE
UQCRC2	Hs_R_NGS_WTA_v1.0	Endogenous	7385	UQCRC2	FALSE
USF2	Hs_R_NGS_WTA_v1.0	Endogenous	7392	USF2	FALSE
USP1	Hs_R_NGS_WTA_v1.0	Endogenous	7398	USP1	FALSE
UVRAG	Hs_R_NGS_WTA_v1.0	Endogenous	7405	UVRAG	FALSE
VASP	Hs_R_NGS_WTA_v1.0	Endogenous	7408	VASP	FALSE
VBP1	Hs_R_NGS_WTA_v1.0	Endogenous	7411	VBP1	FALSE
VDAC1	Hs_R_NGS_WTA_v1.0	Endogenous	7416	VDAC1	FALSE
VDAC2	Hs_R_NGS_WTA_v1.0	Endogenous	7417	VDAC2	FALSE
VEGFB	Hs_R_NGS_WTA_v1.0	Endogenous	7423	VEGFB	FALSE
VGF	Hs_R_NGS_WTA_v1.0	Endogenous	7425	VGF	FALSE
EZR	Hs_R_NGS_WTA_v1.0	Endogenous	7430	EZR	FALSE
VIM	Hs_R_NGS_WTA_v1.0	Endogenous	7431	VIM	FALSE
VIP	Hs_R_NGS_WTA_v1.0	Endogenous	7432	VIP	FALSE
VIPR2	Hs_R_NGS_WTA_v1.0	Endogenous	7434	VIPR2	FALSE
VLDLR	Hs_R_NGS_WTA_v1.0	Endogenous	7436	VLDLR	FALSE
VSNL1	Hs_R_NGS_WTA_v1.0	Endogenous	7447	VSNL1	FALSE
ZAN	Hs_R_NGS_WTA_v1.0	Endogenous	7455	ZAN	FALSE
CLIP2	Hs_R_NGS_WTA_v1.0	Endogenous	7461	CLIP2	FALSE
WEE1	Hs_R_NGS_WTA_v1.0	Endogenous	7465	WEE1	FALSE
WNT2	Hs_R_NGS_WTA_v1.0	Endogenous	7472	WNT2	FALSE
WNT5A	Hs_R_NGS_WTA_v1.0	Endogenous	7474	WNT5A	FALSE
WNT8B	Hs_R_NGS_WTA_v1.0	Endogenous	7479	WNT8B	FALSE
WNT10B	Hs_R_NGS_WTA_v1.0	Endogenous	7480	WNT10B	FALSE
WNT9A	Hs_R_NGS_WTA_v1.0	Endogenous	7483	WNT9A	FALSE
WNT9B	Hs_R_NGS_WTA_v1.0	Endogenous	7484	WNT9B	FALSE
XPNPEP2	Hs_R_NGS_WTA_v1.0	Endogenous	7512	XPNPEP2	FALSE
XPO1	Hs_R_NGS_WTA_v1.0	Endogenous	7514	XPO1	FALSE
XRCC4	Hs_R_NGS_WTA_v1.0	Endogenous	7518	XRCC4	FALSE
YY1	Hs_R_NGS_WTA_v1.0	Endogenous	7528	YY1	FALSE
YWHAB	Hs_R_NGS_WTA_v1.0	Endogenous	7529	YWHAB	FALSE
YWHAH	Hs_R_NGS_WTA_v1.0	Endogenous	7533	YWHAH	FALSE
YWHAZ	Hs_R_NGS_WTA_v1.0	Endogenous	7534	YWHAZ	FALSE
ZFP36	Hs_R_NGS_WTA_v1.0	Endogenous	7538	ZFP36	FALSE
ZFP37	Hs_R_NGS_WTA_v1.0	Endogenous	7539	ZFP37	FALSE
ZFY	Hs_R_NGS_WTA_v1.0	Endogenous	7544	ZFY	FALSE
ZIC3	Hs_R_NGS_WTA_v1.0	Endogenous	7547	ZIC3	FALSE
ZNF267	Hs_R_NGS_WTA_v1.0	Endogenous	10308	ZNF267	FALSE
ZNF7	Hs_R_NGS_WTA_v1.0	Endogenous	7553	ZNF7	FALSE
ZNF264	Hs_R_NGS_WTA_v1.0	Endogenous	9422	ZNF264	FALSE
CNBP	Hs_R_NGS_WTA_v1.0	Endogenous	7555	CNBP	FALSE
ZNF35	Hs_R_NGS_WTA_v1.0	Endogenous	7584	ZNF35	FALSE
MZF1	Hs_R_NGS_WTA_v1.0	Endogenous	7593	MZF1	FALSE
ZNF45	Hs_R_NGS_WTA_v1.0	Endogenous	7596	ZNF45	FALSE
