Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	CellType
FBXL2	0.007265720819061203	5.918602414789667	0.04062765629471177	0.9676305166730358	0.9861177663818295	-5.923740964644572	glomeruli
QRICH1	-0.07861552249013583	6.3929049846116275	-0.4973715755865456	0.6194363711880866	0.8249280119885967	-5.9238760085204705	glomeruli
CSTF1	0.047200492229605324	6.029816154932028	0.2508365075282298	0.8021805685753832	0.9170824934739831	-5.923882122986509	glomeruli
PHYH	-4.67740963949645e-5	6.056861982097999	-1.8381048384981472e-4	0.9998535112437623	0.9999404016187383	-5.923978164819727	glomeruli
DNAJC14	0.03704157766785377	5.983386564124103	0.1733701392352952	0.8625239492110179	0.9461157473953279	-5.924121583985089	glomeruli
ENTPD6	-0.024411350001161146	6.035671058579788	-0.11975599179168314	0.9047885061262702	0.9631074174387293	-5.924204643192092	glomeruli
PNN	0.09808040660405626	7.382014852376218	0.7936668110750276	0.4282663088499381	0.7015953205573207	-5.924228455093026	glomeruli
IL1R1	-0.12432555317627765	6.637778291124925	-0.670606228057552	0.503192637117665	0.7523760858958355	-5.924317119609531	glomeruli
SCAMP2	0.08056123156951149	6.460403104350501	0.5116342155272965	0.6094332047180706	0.8192408526952898	-5.924430326065727	glomeruli
BTBD7	-0.043695869406182766	5.996405301059141	-0.2353299653422786	0.8141771009371944	0.9215416623727534	-5.924439884572985	glomeruli
MRPL34	-0.08567825403293952	6.544724236979081	-0.5347155437402988	0.5934002687164754	0.8083980294374155	-5.924486388471265	glomeruli
SYF2	-0.09717708297903162	6.626680700635568	-0.5991733919766269	0.5496894110037669	0.782051664253271	-5.924710351253511	glomeruli
PLAAT4	-0.1303032900706928	6.377843658754531	-0.3984800248790628	0.6906726462032796	0.8658907544709092	-5.9247793390639645	glomeruli
SDHA	0.10710815658748118	8.170164970530099	0.8890099742610204	0.37499336416666285	0.6579366650466303	-5.924783720197171	glomeruli
VEZF1	-0.09860885852561459	7.1077852395652	-0.739145838169987	0.4606263212867546	0.7248042730744776	-5.925065906485187	glomeruli
MALSU1	-0.09302860645457454	6.521285529300107	-0.5969716739948114	0.551155725223589	0.7825255615511136	-5.925122373164161	glomeruli
CLTRN	-0.1057482707464319	6.447797810447434	-0.2869751309298128	0.7744083158671379	0.9044372871903273	-5.9252454409395625	glomeruli
PPP1R9B	-0.04004503583338154	5.855504636754207	-0.205069535110234	0.837712219450321	0.9335012931045471	-5.925456799851346	glomeruli
U2SURP	-0.0646395301025152	6.162103433459424	-0.38416089123990516	0.7012396634724531	0.8718114735062931	-5.925584629343725	glomeruli
CPNE3	-0.06016598692828775	6.147634663734022	-0.3474359786427323	0.7286043912456426	0.8846843598328941	-5.92573034506846	glomeruli
STON2	-0.0731525317054987	6.166719632423276	-0.38483382554791307	0.7007417366766875	0.8714084989327656	-5.9257595276290305	glomeruli
ALDH7A1	-0.08303471184516949	6.328505110239711	-0.4374448767802512	0.6622287535404424	0.8497287188898278	-5.925769568434015	glomeruli
SLC3A1	-0.07509842858587766	6.70881880363338	-0.22713230135091228	0.8205371419958107	0.9248768176463946	-5.925969646541766	glomeruli
PCF11	-0.07815995999224823	6.168026820575918	-0.40949235073956913	0.6825868999819528	0.8615458065473911	-5.9263266918396775	glomeruli
ADORA2A	-0.044064375973794374	5.987872619902137	-0.2256169329752671	0.8217141349248137	0.9255474946676436	-5.9263773564467614	glomeruli
EBF1	-0.10821154470503154	6.425356096366493	-0.617059391209176	0.5378498252721127	0.775153491965683	-5.9264340670883024	glomeruli
ICAM1	0.14964411287457796	6.691446128995198	0.7086863361715683	0.4792884389723273	0.737652690868813	-5.926519033425847	glomeruli
DCAF11	-0.025638489598559872	5.997554911206459	-0.13336562957123999	0.8940292312471971	0.9589324165375803	-5.926732523857657	glomeruli
PMPCB	-0.006905050841278663	6.043059782292336	-0.03409209843192606	0.9728354048958299	0.9882356695976638	-5.926743813894291	glomeruli
PKN2	-0.025068054350931773	6.005744553243501	-0.14121571575282585	0.8878320314766208	0.9562026346452129	-5.926775347738117	glomeruli
AASDHPPT	-0.04071138329980744	6.035939055365519	-0.2410872291629767	0.8097177451128238	0.9202055254869311	-5.926816767664851	glomeruli
RUFY3	0.08665070085236579	6.524260919710691	0.4540025280113961	0.6502859251729896	0.8442603906829025	-5.926840999451302	glomeruli
SNAPIN	0.02272728577075436	5.922498204376884	0.12831131358181455	0.8980228030107612	0.9603772532831724	-5.9269303268059845	glomeruli
SEPTIN8	-0.015759979965903056	5.978625456885791	-0.0859098112945536	0.9316182290917665	0.9737614760613128	-5.926989597732768	glomeruli
MARS1	0.02452047826137303	5.9262482869490745	0.12371863743005318	0.9016538784210323	0.9621027138722451	-5.926993753475968	glomeruli
PRPSAP1	0.029605063341624153	5.9559823821355415	0.16803606721346367	0.8667131941741177	0.9472915434526488	-5.927165587661298	glomeruli
PTPN9	-0.05608285685906472	5.982061025860622	-0.2952900727929895	0.7680578593752039	0.9023068402225245	-5.927361280715093	glomeruli
RASA1	0.0763495833156227	6.306912283038842	0.4604464797101602	0.6456621067934196	0.841357705382876	-5.927431324581272	glomeruli
PCGF2	-0.09713858829769474	6.8022271098517395	-0.6365578300940141	0.5250914411439669	0.7657965345828535	-5.927477949391813	glomeruli
ERLIN1	-0.03251821698565145	5.970493802290989	-0.17110451593408868	0.8643028438511591	0.9467731237484913	-5.9275429937363775	glomeruli
ANK3	0.051927452770404385	6.408558509906591	0.2742639386508418	0.7841456772949792	0.9092865579101826	-5.927544448613044	glomeruli
ADARB1	0.033520066381144985	5.943448273979653	0.1635281938062336	0.8702565104832927	0.949575639807745	-5.927688902463623	glomeruli
C3orf38	0.007370315107085095	5.817749562900327	0.03599648775130013	0.97131862778645	0.9877682993045857	-5.927858759011698	glomeruli
NIPA2	0.054362097816994547	6.040031550546303	0.3065980069920729	0.7594467076420386	0.9002059285098825	-5.927949109778537	glomeruli
EMP2	0.07049249924133397	5.873838241013643	0.36222523362122044	0.7175402527621948	0.8801894216537189	-5.928080980254991	glomeruli
MAPK14	-0.08201231210507016	6.31204660385058	-0.4475832393698378	0.6549055661747432	0.8463410436024964	-5.928247712868138	glomeruli
ARMC7	-0.06084856271963102	6.292980054273899	-0.2975052899503206	0.7663686304076708	0.9019948667966037	-5.928383972216394	glomeruli
DCAF12	0.023388462148548707	5.9720867196136815	0.12945675779086413	0.8971175203375141	0.9600474965178255	-5.928494161941171	glomeruli
EAPP	-0.0498469143900902	6.090499050256213	-0.29829234808155264	0.7657687225500035	0.9019948667966037	-5.928573390680619	glomeruli
PBRM1	-0.03959168379358492	5.9607347389840655	-0.21576355920879609	0.8293770361694711	0.9288348352076564	-5.928575573005594	glomeruli
SSX3	0.09988681961827835	6.5970508049489585	0.5062034649558957	0.613233563839972	0.8217968967242067	-5.928605967283121	glomeruli
ICE2	-0.0620660196586467	6.029745883581442	-0.328616853183583	0.7427658211698822	0.8917628857652212	-5.928875359353412	glomeruli
EMP1	-0.08075547621875946	6.013481160213598	-0.39383882888005184	0.6940911627489204	0.8679453289935984	-5.928908966043727	glomeruli
PIK3R1	-0.06121981803131373	6.093734739505661	-0.326925365584196	0.7440430565655958	0.8917720366315504	-5.929046785923564	glomeruli
PPP3R1	-0.09039560801426332	6.704037781163869	-0.6450869544642417	0.5195600361365664	0.7627416414377447	-5.9290845420975025	glomeruli
PTK2	-0.0894212260418312	6.521273472634773	-0.5360464816001128	0.5924817206712647	0.8081347517534606	-5.92910538164313	glomeruli
GRAPL	0.09853555881632059	6.53623184558018	0.5524716702309594	0.5812003254928302	0.801670039155697	-5.929254585312332	glomeruli
RAB9A	-0.030563243726338344	6.077196277820202	-0.1560330494522334	0.8761536822764784	0.9523161853315116	-5.929330655925096	glomeruli
TEF	-0.03467436182532537	5.879181644762204	-0.17098869320899276	0.8643938028255489	0.9467731237484913	-5.9293357320006725	glomeruli
PHIP	-0.09144356621895137	6.633476062748684	-0.6015358913056775	0.5481181751292149	0.781756373232224	-5.929386525256405	glomeruli
SLC33A1	-0.0024100880532718083	5.959539307179218	-0.012722940918840483	0.9898606583970084	0.9959646463638743	-5.929441692625864	glomeruli
MTIF3	0.07178643868303027	6.271067586263605	0.4130311829337475	0.6799962443743359	0.8607438131195363	-5.929742870424404	glomeruli
TMEM128	0.02627807464863887	5.835545119081451	0.14113458621403463	0.8878960440397065	0.9562026346452129	-5.929808255692173	glomeruli
CAMLG	0.05819263899316149	6.14143099242737	0.34447330489913053	0.7308277762297655	0.8854344496837124	-5.929826426508079	glomeruli
ACBD5	0.0538490655053278	6.217115934066476	0.33368159778832845	0.7389457280246827	0.8895735607000622	-5.929843294341607	glomeruli
IRAK3	0.06352561457286064	5.909142414926136	0.3523351450470034	0.724932782500153	0.8828360559080426	-5.929873220252131	glomeruli
HOXD8	0.08874517001404526	6.400146959616104	0.3690547635414138	0.7124508492184902	0.878096073441217	-5.929914409087764	glomeruli
CDK13	-0.049331046090747004	6.151259080041574	-0.2841993416511412	0.776531710287679	0.9052860284760657	-5.93013712875449	glomeruli
ZDHHC3	0.05149650316122666	6.209115273296791	0.28975902609825704	0.7722804261571343	0.9040892030707148	-5.930159520641589	glomeruli
DYSF	0.1028459519311117	6.6829223991241715	0.6897682180623437	0.4910853367460265	0.7459206836675238	-5.930234559009699	glomeruli
ACTL6A	0.0135874430809545	5.956669783851452	0.07034271726732677	0.9439864041380043	0.9776087955318687	-5.930439124490014	glomeruli
MRPS15	-0.0826568991146923	6.498809887204999	-0.5059486035199325	0.6134121706569724	0.8218073931534299	-5.930465062069897	glomeruli
MT1M	0.15193775684222754	7.398757015472887	0.7867316005995111	0.4323071266272993	0.7043340155675967	-5.930469747526258	glomeruli
PIK3IP1	0.1079397067095466	6.54494158374229	0.6170334723171819	0.5378668884808443	0.775153491965683	-5.930488528105287	glomeruli
RNF168	0.05561506080606567	5.917231064518353	0.2902827066655275	0.7718803393551807	0.9039374101429117	-5.930584818154615	glomeruli
REST	0.05672417449389047	6.116802589981835	0.3207178798998596	0.7487363576993786	0.8942560053117863	-5.930607899154927	glomeruli
SLC25A20	-0.05208645864073816	6.053053328764262	-0.285600302646489	0.7754598064178881	0.9048616335287757	-5.930651505615056	glomeruli
RCN1	-0.10622128765884396	7.244606801167013	-0.7600022057279296	0.4480875716492202	0.7163441449555561	-5.930763596099304	glomeruli
BUB3	0.0762439930382827	6.2934010398946745	0.4602369431863597	0.6458122430010479	0.841357705382876	-5.930785629571576	glomeruli
MFSD14A	-0.08129510406238809	6.392257394694921	-0.5302806158748569	0.5964657676261271	0.8106834014350467	-5.930830057742432	glomeruli
OXSR1	0.0846011484096757	6.404663941115134	0.4684025052950764	0.639972292213382	0.8386240465012189	-5.9309222242913515	glomeruli
PDE3A	0.06557597395157702	5.934862974129902	0.33204576676473374	0.7401788526871005	0.8898829318722268	-5.930981400496406	glomeruli
AP1G1	-0.057676682076535216	6.229671948753542	-0.3326400590799152	0.7397307843753347	0.8898740382926553	-5.930999301800067	glomeruli
ZNF407	0.03615965256264699	5.98061294003305	0.19848293084117158	0.842855184953986	0.9367341011546683	-5.9310663139516295	glomeruli
ATP5F1C	-0.12617962021520004	7.655211938890417	-0.7887487188922273	0.43112956040235717	0.7034440663382424	-5.9312419986314655	glomeruli
RBBP6	-0.052235091606640985	6.096664209004657	-0.3073453213710468	0.758878660532289	0.8997440538919124	-5.931601258446786	glomeruli
TMED3	0.037197745421092006	6.026059834149153	0.19709162692868132	0.8439424174267494	0.9371522152559068	-5.93170265522883	glomeruli
CHSY1	-0.08504879943174613	6.391859935586487	-0.5070874980971022	0.6126142129279073	0.8214443288657834	-5.931759405727694	glomeruli
FADD	0.0020347846989917924	5.933274679935875	0.011818563071567525	0.9905813526654499	0.9962440883090093	-5.931856656596999	glomeruli
ZDBF2	-0.008933795413294636	5.932915884203279	-0.04981488638985774	0.9603162472728155	0.9838765187688974	-5.931952981134371	glomeruli
FLNB	0.052101914021893445	6.232252377127415	0.2563271761678971	0.7979438230748127	0.9150120820805285	-5.932383899843893	glomeruli
C1GALT1C1	0.010927317748920262	5.984326462998264	0.055801526751939924	0.955551847919111	0.9819915895606522	-5.932572400604293	glomeruli
RIC1	0.05474963953244526	6.061515103570919	0.29433013889180387	0.7687902087033796	0.9024426392659924	-5.9326123519647	glomeruli
JPT1	0.04216902376681719	6.173676207829391	0.19715670074439137	0.8438915588930509	0.9371522152559068	-5.932633445372257	glomeruli
MKKS	0.032669862905985524	6.059065509937472	0.19093071617652854	0.848760424127061	0.9395824962608613	-5.932938257379862	glomeruli
ISY1	0.05035144904072482	5.895606789343875	0.2704215859475771	0.7870958863199307	0.9105554375743159	-5.933027723196979	glomeruli
MVD	-0.007888158212886623	5.985033797856039	-0.041661619273222594	0.9668071947704158	0.9858798606017622	-5.933060810880545	glomeruli
SSNA1	0.03658743243049216	6.173343968131041	0.19664727997653017	0.8442897149237552	0.9372896337047955	-5.93311331021455	glomeruli
CCDC14	-0.05397522150058548	6.107423767832301	-0.271929403053622	0.7859377950311066	0.9097753905773909	-5.933361389815148	glomeruli
APC	-0.0076709320414415725	5.916200691910723	-0.03703543324048586	0.9704911890243021	0.9874275206509437	-5.9333643073298905	glomeruli
IFFO2	0.027139330811772146	5.9420257516762565	0.14878694378104598	0.881861504527786	0.9538130676413126	-5.93343268109724	glomeruli
CDH13	-0.09310702457243991	6.214995027154993	-0.440877404511204	0.6597456659415737	0.848740158827723	-5.933446408102837	glomeruli
TECR	0.032062544898885645	6.121533075170849	0.15337674939437979	0.878245336895939	0.9532767451887965	-5.933724054406892	glomeruli
SNRPF	-0.06380824008104029	6.311252661985182	-0.40597558501871056	0.6851651378214998	0.8629535295244913	-5.933927411894479	glomeruli
ADM	-0.2731638615240389	7.171446892235607	-0.7857913637475787	0.4328566644070041	0.7045713070377455	-5.93392948887237	glomeruli
TTC37	-0.06620732003603663	6.171495148368847	-0.393761005560163	0.6941485379466155	0.8679453289935984	-5.933958110057844	glomeruli
PHF8	0.04838222258849297	6.1022530273801445	0.2918463887441554	0.7706860654728671	0.9032772165219626	-5.934143372671869	glomeruli
EEF1E1	-0.009304413090627085	5.974037049011417	-0.04333492577198561	0.9654748536060223	0.985388628596693	-5.9342815575153995	glomeruli
UHRF2	-0.04261701648438283	6.040105089097467	-0.23280525812165015	0.8161345659922264	0.9225750623985991	-5.934317378187233	glomeruli
AP3M1	-0.015468422530047808	5.96681560962454	-0.08620809854441254	0.9313813902040635	0.9737169079406118	-5.934357674228895	glomeruli
IDH3A	-0.028024693133964013	6.023506284380291	-0.14916909194577976	0.8815603259241253	0.9538130676413126	-5.934400552390121	glomeruli
SHTN1	-0.037599225525194915	6.064971179943086	-0.1876671229706777	0.8513149656307943	0.9405084308158972	-5.934498207317265	glomeruli
MTSS2	-0.08711680891886973	6.21634374385067	-0.49388238744640356	0.6218944675337041	0.82710314594535606	-5.934579884021952	glomeruli
ATXN1L	0.08506449203228285	6.420805401004296	0.47568389595008975	0.6347835568539498	0.8354914697639334	-5.934586752930055	glomeruli
KCMF1	-0.08513817310670056	6.445854407182898	-0.5507320660209075	0.5823903428131876	0.8022266974904733	-5.934594047633709	glomeruli
MRPS17	0.027320891429099166	6.036055281651725	0.14927002212017795	0.8814807837144052	0.9538130676413126	-5.9346339479075425	glomeruli
DUSP7	-0.03689377168950607	5.759947617624618	-0.1886452747633652	0.8505491619492274	0.9403866588783739	-5.934783916699773	glomeruli
YTHDF3	0.03349789113267511	5.98868566349998	0.17142322476861194	0.8640525618298459	0.9467731237484913	-5.934836529473671	glomeruli
PGF	-0.04561879351040008	5.786919779821355	-0.2145869547730117	0.8302931821917545	0.9290375805758585	-5.935230905458472	glomeruli
CHN1	-0.007654370060840632	5.7876527511808735	-0.04213404715829376	0.9664310226768049	0.9857969988203642	-5.935348797887527	glomeruli
INPP5A	0.05257049307746165	6.007235438938897	0.28571106807940166	0.7753750758673363	0.9048616335287757	-5.935562983130129	glomeruli
KHSRP	-0.09966467802812887	7.210129450437637	-0.7334667231708492	0.46407449534089495	0.7279429124477544	-5.9355977903031425	glomeruli
MPC2	0.09860814345341366	6.660803907680535	0.5173104363588517	0.6054723796807251	0.8158317449641447	-5.935609691577086	glomeruli
ARHGEF10	0.038878885354172686	5.9583784020645	0.20942133954218967	0.8343180469960632	0.9314786656954488	-5.935614235891925	glomeruli
PTPRA	-0.09216954077230143	6.847784709146413	-0.679427371879969	0.4975994446241302	0.7486427452213811	-5.93568131953622	glomeruli
GTPBP6	-0.0010366557947802412	6.101119421189678	-0.005689533592319901	0.9954657200762025	0.9976726804374558	-5.93583987651531	glomeruli
ADCY3	0.03828870466593832	5.637907214539823	0.16130163833722463	0.8720076190064858	0.9503754595587958	-5.935863605209881	glomeruli
NUDT9	-0.017695155667572928	5.864219970814369	-0.08120639346072071	0.9353535165002679	0.9750683944612586	-5.936031095219333	glomeruli
CT47B1	0.15737493867487165	7.321220838621727	0.722441890748526	0.4708095492787373	0.7323217248591868	-5.936076874599745	glomeruli
PPM1M	0.03393571512269288	5.9178144870101574	0.19258927735150555	0.8474628146240728	0.9390449839834476	-5.936097628080895	glomeruli
MYL3	-0.07623834060518882	6.3794551489918305	-0.46989203201383517	0.6389093975950789	0.8382466928675492	-5.9361281175112275	glomeruli
SLIRP	-0.1038509803468176	6.752973662717178	-0.5989164026442261	0.5498604625430745	0.782051664253271	-5.936135806056844	glomeruli
ARVCF	-0.044331474250829686	6.154289727148883	-0.2405839466926283	0.8101073226390934	0.9202055254869311	-5.936226216592147	glomeruli
SENP7	-0.09051826043820807	6.232352553525901	-0.42456101338214247	0.6715821461322211	0.8557338959865202	-5.936320466800756	glomeruli
SPSB1	-0.0099350608975156	5.7999293124542834	-0.047334471631763984	0.962290685118557	0.9847791601560251	-5.936453722169658	glomeruli
NXN	-0.08034057575070609	6.004329562356291	-0.43839700388698327	0.6615396092429451	0.8497172146700067	-5.936453871481889	glomeruli
MAML1	0.01361114111692521	5.889672988663182	0.07838201672797439	0.9375972303662901	0.9751322366846252	-5.936473976191739	glomeruli
ARSA	-0.04125338161673834	6.037664732253956	-0.23726511382838056	0.8126775246259786	0.9210590209029514	-5.936589321770476	glomeruli
CD34	0.1684614728166488	7.1044947442359145	0.7415515027218867	0.45917004136014783	0.7243819728304928	-5.936637908396667	glomeruli
STING1	-0.09932011718366351	6.077337873861504	-0.4530211003556248	0.6509913395533206	0.8443210290089824	-5.9367280192610385	glomeruli
STIM2	0.0328197318498384	6.126850259891628	0.18304471070942907	0.8549357916494819	0.9423275575578153	-5.936867472057635	glomeruli
FN3K	0.07919633271604888	6.589117893332399	0.3698580853304336	0.7118530508889493	0.8779316682221602	-5.9368975109884214	glomeruli
ZER1	0.05815175177315794	6.213343254935832	0.3404547548948569	0.733847199836055	0.8866125843390749	-5.9370343709623254	glomeruli
MFN1	-0.06391480574165184	6.350843661194623	-0.38961037503316587	0.6972111380219919	0.8697143042772153	-5.937115582139594	glomeruli
CCDC12	-0.04904253909223548	6.037917922043813	-0.26346047982542076	0.792448532568404	0.9130763292901345	-5.937130250663765	glomeruli
NFKB1	0.04012736428700192	5.956919377782323	0.21849587940153953	0.827250457675321	0.928342389163845	-5.937174631112696	glomeruli
PTPA	-0.02621026587164147	5.9271323890212635	-0.11527597768988161	0.9083341927763343	0.9646060875951583	-5.937195185317836	glomeruli
BLOC1S2	0.0168464397411342	5.9081056326898	0.08981511099758831	0.9285179271637782	0.9725126969747945	-5.937343925674292	glomeruli
RABGAP1	-0.07584864960920613	6.466431246179644	-0.5250286005462289	0.6001054143292424	0.812894379966722	-5.937384403523623	glomeruli
LY6G5B	0.050030719506641105	6.1375299256276605	0.2995780716807849	0.7647890285428014	0.9019398480479657	-5.937515706775602	glomeruli
DEGS1	0.07541293136419516	6.239881959738188	0.4084504524633922	0.683350357235658	0.861858556453173	-5.937717268646607	glomeruli
FOXK2	0.0040705345543771785	5.808403263134866	0.02039511376605787	0.9837471360362664	0.9933216295591422	-5.9379540311211985	glomeruli
WDTC1	-0.0766519526083428	6.351768624881362	-0.4788956833669008	0.6325005399704025	0.8334711451804462	-5.938201388862954	glomeruli
PDXK	0.08416435626348077	6.714065427049155	0.5113803591579249	0.609610614560456	0.8192408526952898	-5.9382559709718805	glomeruli
PLEKHO1	0.07017761689876828	6.001064768584238	0.3764008885406005	0.7069908411488287	0.8741928674525837	-5.938526211404898	glomeruli
PITHD1	-0.04361287594760367	6.003059385740407	-0.257927868414931	0.7967098078252798	0.9149359959766834	-5.938540498777874	glomeruli
MPP3	0.033236128266943596	6.004453147849075	0.15955053855096815	0.8733852424637072	0.9507328693107783	-5.938560686757517	glomeruli
ATP8B1	0.05826088280796241	6.033022669436015	0.31548748034418156	0.7526982096853094	0.8964791821923311	-5.938578188513446	glomeruli
CHMP2A	0.023712336755504014	5.9678451917271556	0.10780356148572127	0.9142522614346615	0.9666935552158146	-5.938717128483362	glomeruli
TMEM263	0.03790534058797945	5.982516803529738	0.20034013147333568	0.8414043484127736	0.9361104789517468	-5.938735884345192	glomeruli
C7	0.24920651743854655	8.371072515247164	0.9379934640158728	0.3493024681207715	0.6380948297638265	-5.938904636443002	glomeruli
PSMA6	-0.03732500154776574	6.007926975538126	-0.21691730819630003	0.828478913025776	0.9286817057704542	-5.939093837919858	glomeruli
MRPS24	0.017079511522718045	6.061078610754411	0.0900213397291511	0.9283542382231527	0.972478460346994	-5.939164507914859	glomeruli
CCND1	0.07128848930892612	6.365869875876179	0.3142573123744233	0.7536309786253776	0.8968092385968064	-5.939179124031066	glomeruli
DARS1	-0.04201863392116834	6.094813519313866	-0.2081893768002341	0.8352785989345954	0.9318248737474828	-5.939200678999491	glomeruli
GALC	-0.10035222118679615	6.303815715817674	-0.5238102834255004	0.6009511516777595	0.8134771492498566	-5.939270358468411	glomeruli
NSMCE3	-0.04099227832325059	6.012916983876988	-0.24997820410313376	0.8028433913441061	0.9172902384619924	-5.939428695204355	glomeruli
HGSNAT	0.06620406521207631	6.170750023026688	0.3678859531665113	0.7133209465541466	0.8785017489602676	-5.939480634580905	glomeruli
GRINA	-0.0971075661888822	6.778543826864632	-0.5897728846006662	0.5559634984078963	0.7855716446434245	-5.939694884482885	glomeruli
IFI16	-0.1297426694564163	7.117291406435735	-0.7919493187571955	0.42926494293387385	0.701886327692954	-5.939752769609531	glomeruli
TACC2	-0.10913440438509638	6.6943150208356315	-0.641851597219691	0.5216546970674851	0.7635605462257686	-5.939773477750653	glomeruli
WIPF2	-0.0324528457490232	6.078361347496234	-0.17975700683140203	0.8575129924641127	0.9437160105827613	-5.93980128157016	glomeruli
PPP1R15B	-0.07196420295761717	6.2808460433107935	-0.4104619609550667	0.6818767059116646	0.8612998623103884	-5.939834303814447	glomeruli
USP31	0.02974447617209542	5.9090695436183545	0.14855808246465108	0.8820418829428256	0.9538130676413126	-5.9400187681905345	glomeruli
ARPC4	-0.0959382975084261	6.935032868948884	-0.6594877079822183	0.510289884408716	0.7571353959013333	-5.9400572243322145	glomeruli
GBF1	-0.09010021268072137	6.462145165512864	-0.5243201501748314	0.6005971439113869	0.8132620716354013	-5.940188331434993	glomeruli
IRF7	0.044698030622810754	6.127792666628345	0.2579077758539879	0.796725294538301	0.9149359959766834	-5.940314873556496	glomeruli
FAM126B	-0.05734879242777398	6.21141708592985	-0.3665362429149209	0.7143261785392786	0.8790634299783243	-5.940329690248804	glomeruli
RAET1E	-0.005595614812564638	5.8274955724086634	-0.026464485243271302	0.9789114587921677	0.9908849432107019	-5.940387480649666	glomeruli
CCNC	0.020752687043358014	6.05623016967872	0.09851194143535803	0.9216177645246696	0.9698796245832078	-5.940538744066788	glomeruli
UCHL5	0.0640413842519212	6.296214841856927	0.4131738471267783	0.6798918843665587	0.8607438131195363	-5.940808774931371	glomeruli
KAT6A	0.07174531532310063	6.175129323047543	0.3992550772807185	0.6901023902799711	0.8658049880149771	-5.940946978569924	glomeruli
ALKBH7	-0.04784017679109319	6.168552558915011	-0.2803960857248305	0.7794438150814005	0.9070434280491408	-5.940998545661603	glomeruli
PDHX	0.07567385820149147	6.5057006964375494	0.5018449411095405	0.616291192120631	0.8226513272306203	-5.941208829954383	glomeruli
MYCT1	0.033398384807512595	5.788446792684551	0.16328444873284936	0.8704481764547533	0.949575639807745	-5.941436913424759	glomeruli
SUGP2	0.09340203136454601	6.984637849295739	0.6562325773339169	0.5123776533740774	0.7583945546915495	-5.941443439212921	glomeruli
AKT2	-0.1087634885981868	6.988267461964735	-0.6850598271080419	0.4940456051832318	0.7469213008104925	-5.941546357255548	glomeruli
LZTFL1	0.012695060831379501	6.080985563783136	0.06834476703925862	0.9455748396557228	0.9776087955318687	-5.941708722044979	glomeruli
CYP20A1	-0.04003431704842249	6.040895874932507	-0.21869671292008305	0.8270941980520808	0.9283050799107114	-5.941903775164781	glomeruli
GRB10	-0.08064537631704938	6.262562943993162	-0.48823815604234133	0.6258797668672597	0.8299817908152446	-5.942094545545243	glomeruli
NDUFA7	-0.07495867790955599	6.473391637263641	-0.4571050409918779	0.6480580291224354	0.8428463590655592	-5.94224334512312	glomeruli
ACTA2	-0.17080104337867788	6.817568804982139	-0.5907151490362401	0.555333028516827	0.7852340115576342	-5.942243943836885	glomeruli
ARG2	-0.06677714000871234	6.272916689878394	-0.21567094896351813	0.8294491373438934	0.9288348352076564	-5.942341032537572	glomeruli
CFAP298	-0.07729098128407762	6.36013210457111	-0.45314873058679345	0.6508995857788735	0.8443210290089824	-5.942515354146488	glomeruli
MTA2	0.025922984488993765	5.944576506098124	0.1500951873604171	0.8808305232499133	0.9538130676413126	-5.9425684017477565	glomeruli
WDR45B	-0.011682420027338436	6.031738129505615	-0.0588308365069026	0.953141604790278	0.9808213455963989	-5.9425990247531635	glomeruli
ACTR6	-0.05408616802019157	6.161437867147987	-0.3054146736404372	0.7603464478739099	0.9005772970122248	-5.9426990196358584	glomeruli
NFYC	-0.07242129762548086	6.4813628863458135	-0.45000727066873786	0.6531595360672939	0.8459103484027927	-5.942754401188029	glomeruli
TRPC6	0.042783715800527714	5.686829062497843	0.2000918032064419	0.8415983100134388	0.9361104789517468	-5.9427928129776335	glomeruli
TWF1	0.018024210747447127	6.113809451441202	0.0860469844097662	0.9315093134263994	0.9737491290565968	-5.942815606522929	glomeruli
R3HDM4	0.11678847423315562	7.267897687512245	0.7432817026046896	0.45812426487577673	0.7235895618482105	-5.942827923356159	glomeruli
WWP2	0.07195433481852534	6.373188354138437	0.42984121615378446	0.6677425382394548	0.8532265766393033	-5.942861475288676	glomeruli
CABIN1	-0.038707021557140404	6.198084291571613	-0.22590316182068262	0.8214917887429767	0.9255049609610797	-5.942949762096489	glomeruli
ATP6V0C	-0.12514134831735887	7.6969880126980925	-0.7970492391670667	0.42630358502272914	0.700497199342162	-5.943041185060545	glomeruli
KMT2A	-0.07645529346846212	6.313190979761369	-0.43794647511706164	0.6618656635077267	0.8497172146700067	-5.943088432380704	glomeruli
MRPS35	0.06024788606017339	6.314890131219454	0.3340462603530606	0.7386709295276677	0.8893495115023954	-5.943200113082564	glomeruli
GFPT1	-0.10681454531854147	6.849872904432643	-0.6360178647253051	0.5254426445145438	0.7660859027612453	-5.943378429802634	glomeruli
VCAM1	0.12369296533606873	6.268410702687533	0.42497626768363744	0.6712798709057254	0.8554574336564511	-5.943445255555884	glomeruli
ABCF2	-0.013558244357525513	6.03971990738745	-0.07343213904967599	0.9415306569424511	0.9769966424123626	-5.943607619249611	glomeruli
ZNF577	0.01111323377674963	5.9805792787170935	0.058006548303775794	0.9537974005013113	0.9812528988620026	-5.943631057514786	glomeruli
DHPS	-0.08541703523426215	6.599278776987179	-0.5509819449086224	0.5822193368210389	0.8022266974904733	-5.943682507046519	glomeruli
